,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,0.03690770724374432,0.33118483190723336,0.0672849768133695,0.3383366271567748,3.9924681623876074E-4,7.640850899710193E-5,0.00682793601248537,0.9989422186962845,0.004881876035219249,0.9333,0.0,0.03373584390776368,0.0034295513003715344,0.8751226603670725,0.002286367533581023,0.12489282652186338,0.055676814091518284,0.0,0.9908015768725361,0.9802,0.0034295513003715344,0.034885501192012426,0.0017915795759928337,0.001974055273547659,0.8883817929033427,0.3403347904893912,0.17320415879017012,0.2408,0.4761,0.7580405739732805,0.006001500375093774,0.03171950493083593,0.002250562640660165,0.004716981132075471,0.9049721665904467,0.9929426204357165,0.011668611435239206,0.0,0.012301230123012303,0.01050646551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03247906622684598,0.6580674833800225,8.136696501220504E-4,0.1550293462861769,0.1550293462861769,8.136696501220504E-4,0.03359643796802267,0.007524913565182021,0.00932873656459136,0.4031611542691519,0.16874379618396382,0.3069859779333654,0.29587382812830215,0.29587382812830215,0.3069859779333654,0.27316019633726135,0.3473323899214292,0.25812750035799453,0.9957195271096616,0.008050431828512644,0.12692472198460222,1.0,1.0,0.985026848409748,0.9993,0.9861306532663316,0.9985952237607866,0.03989574979951885,0.11172964248039552,0.0,0.5,0.05672184093661688,0.0,0.025690224922716127,0.0016038492381716118,0.012407444466680009,0.0010745398027451932,8.952994941924784E-4,0.16913415448091743,0.018704537582265326,0.16509225092250923,0.16427918317586102,0.1670848708487085,0.5827333916564779,0.07460600885024454,0.5619146722164413,0.0,0.002748565992596848,0.0021966101694915253,0.16545722142144298,0.01309456398640997,0.165233862742241,0.17011811627550238,0.16864504921829762,0.5985042216882344,0.0308190022135195,0.040239715016911225,0.0,0.8852678112470442,0.9378902398948407
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,0.0024427672168112493,8.901435451442465E-4,0.0032665441712602444,8.076662941128502E-4,0.006189254132668788,0.0022049312596306558,0.1761607491221225,1.0,0.0,1.0,0.0,0.0,0.12174907116318949,0.22551335635108125,0.043155187196341815,0.2595027150614461,0.31238751675282406,0.0,0.09188314970180936,0.0909,0.12174907116318949,0.0,0.12750074649149,0.05978567399887196,0.0,0.03443863951380745,0.0,0.0646,0.0323,0.0,0.16504126031507876,0.0,0.16504126031507876,0.10283018867924529,0.0,0.7807098291909584,0.2628354725787631,0.0,0.2706270627062706,0.24245689655172412,0.2877475247524753,0.14168815394122786,0.10107421875,0.5506192784060312,0.13786227291930714,0.036753445635528334,0.42238824401086694,0.01675,0.06583648055527203,0.20686157669193903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107827150428048,0.0,0.6407185628742514,0.5993,0.5993,0.618855844692276,0.5993,0.6023115577889447,0.601344571543247,0.7072975140336808,0.0,0.7072975140336808,0.3528,0.3560758982640291,0.7072975140336808,0.37607930924208505,0.7072975140336808,0.7060236141685011,0.0,0.0,0.004503928766458346,0.1790786283339106,0.004428044280442804,0.00365742151782993,0.005313653136531365,0.018080766316432045,0.1392749010170018,0.5622615331252169,2.8403711418291985E-4,0.0,0.0,0.003936012179699051,0.10900339750849378,0.003934139589100976,0.0036815462494247586,0.0052113491603937466,0.019597720998704223,0.02717520858164482,0.04025257526459959,1.4169925749589073E-4,0.9998971933792536,1.0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,0.03280511102063825,0.20820767288539768,0.05978942456324555,0.21233169121844286,4.029607401107492E-4,1.0915501285300277E-4,0.010144362075692548,0.9990744413592489,0.004533170604132159,0.9394,0.0,0.02732296356938191,0.0037153472420691624,0.8883154642922042,0.002572163475278651,0.12660760217204917,0.03921118131342141,0.0,0.9924188820378046,0.9818,0.0037153472420691624,0.055466853305920695,0.001492982979994028,0.0025380710659898475,0.7529166414797799,0.36357820663183715,0.17722117202268428,0.1986,0.5203,0.694988336749841,0.006751687921980495,0.04705804487391621,0.002250562640660165,0.006132075471698113,0.6961979404853893,0.9945791142477243,0.01662777129521587,0.0,0.0174017401740174,0.015086206896551723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04072801826947475,0.2791319981603044,0.0026444263628966637,0.07569317951831613,0.07103825136612021,0.008746948738812042,0.06415705322809148,0.010982306284319707,0.05678361387142567,0.3833111542052351,0.09518032425278483,0.3580917171928937,0.2915548387410786,0.23141227110444962,0.36374451860213114,0.23123730848573823,0.3683103083729724,0.2242454641005141,0.9143905421932328,0.011926122634512787,0.47583404619332764,0.9996,0.962,0.8351920693928128,0.9482,0.8947738693467336,0.9237407184427051,0.0010024057738572574,0.29271997051384707,0.0,0.0244,4.0371417036737993E-4,0.0,0.0,0.0,0.0,0.03277175836499387,0.08840348653106303,0.145198713670287,0.24720009236808685,0.14797047970479704,0.14644925327644012,0.15011070110701108,0.46056178319761076,0.2516108997748622,0.6160249739854318,0.14031433440636243,0.052747925516383944,0.09162203389830509,0.1410331215897405,0.1312995469988675,0.1452717470493953,0.1498696119036662,0.14794441227562247,0.5193564466783752,0.0383960497190533,0.04313327074679458,0.034659638383494874,0.8815667729001748,0.940957388542009
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,0.006701951082020607,0.006353742927946883,0.009216321054627118,0.006249670217919999,0.006189254132668788,7.750005912563196E-4,0.06106125634022629,1.0,0.0,1.0,0.0,0.0,0.04972849385538726,0.2153734326730874,0.016861960560160046,0.10174335524435553,0.26256940455676814,0.0,0.03224502173253816,0.0319,0.04972849385538726,0.0,0.05225440429979099,0.0242526790750141,0.0,0.011621708071222946,0.0,0.0218,0.0109,0.0,0.06601650412603151,0.0,0.06601650412603151,0.040566037735849055,0.0,0.765674542293137,0.09247374562427071,0.0,0.09540954095409541,0.08512931034482758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106825678761736,0.009073044278128528,0.6967046379170057,0.7239425217567295,0.7239425217567295,0.6967046379170057,0.7239425217567295,0.6965629448850925,0.725410667207463,0.1488328153942324,0.13223778537553768,0.13098426325879356,0.10020465246865082,0.10020465246865082,0.13098426325879356,0.10020465246865082,0.13098426325879356,0.10020465246865082,0.5174276396249491,1.1962008660494271E-5,0.5426646706586825,0.5081,0.5078,0.5242668318876498,0.5077,0.5102512562814071,0.509432069034718,0.012028869286287089,4.448342039374182E-5,0.012028869286287089,0.006,0.006055712555510699,0.012028869286287089,0.0063959066197633516,0.012028869286287089,0.012007204322593557,3.624439810846882E-8,0.8865262930014366,0.012599159638371459,0.11037986375707194,0.012250922509225092,0.011124657116732703,0.013726937269372694,0.038013558652321304,0.10263178324664235,0.560527228581339,0.001609543647036546,3.7675071347166364E-8,0.8720169491525424,0.011745700876744957,0.06809173272933183,0.011656709893632522,0.011198036508666973,0.013462651997683844,0.0395077513968191,0.022458709347863103,0.040123972787715886,4.534376239868503E-4,0.9531201809396526,0.9963851462372659
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,0.006576680968337979,0.006174895964838454,0.009041327616881034,0.006070988290937348,0.006189254132668788,7.822775921131864E-4,0.06184159188451034,1.0,0.0,1.0,0.0,0.0,0.05058588168048014,0.21544612029801927,0.017147756501857674,0.10374392683623893,0.262952326249282,0.0,0.03264934802385525,0.0323,0.05058588168048014,0.0,0.0531501940877874,0.02467569091934574,0.0,0.011728329246188293,0.0,0.022,0.011,0.0,0.06751687921980494,0.0,0.06751687921980494,0.04150943396226415,0.0,0.7657768231563875,0.09364060676779462,0.0,0.0966096609660966,0.08620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753362090839888,0.0028849772128611445,0.7715622457282343,0.7783849423193685,0.7783849423193685,0.7715622457282343,0.7783849423193685,0.7714053284523084,0.7799634962482255,0.1670448410410597,0.19587515164883645,0.13738616951330768,0.11825346832011038,0.11825346832011038,0.13738616951330768,0.11825346832011038,0.13738616951330768,0.11825346832011038,0.5187525479005299,1.1962008660494271E-5,0.544054747647562,0.5091,0.5091,0.5256092523750516,0.509,0.5115577889447236,0.5107365041139875,0.012830793905372895,1.2709548683926234E-5,0.012830793905372895,0.0064,0.006459426725878079,0.012830793905372895,0.006822300394414242,0.012830793905372895,0.012807684610766461,4.038052353967056E-6,0.8872858298674112,0.012406468054122929,0.114536427664242,0.012103321033210332,0.010819871990246876,0.013579335793357933,0.03785799083273739,0.10666873689930906,0.5598335067637878,0.01959856087862147,3.296568742877057E-8,0.8860694915254238,0.011525364465722178,0.06837485843714611,0.011511001019962115,0.011044638748274275,0.013317892298784018,0.0391991162256368,0.023020602758385834,0.040123972787715886,4.534376239868503E-4,0.9558959596998046,0.9966042282834922
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,0.010961134947229965,0.016876490391359238,0.015166097937993991,0.016881844477169488,0.006189254132668788,4.6390880462526173E-4,0.03609051892313695,1.0,0.0,1.0,0.0,0.0,0.031151757645041443,0.2131564601126658,0.010288653901114605,0.06316090311517578,0.24740570553321847,0.0,0.019306580410391187,0.0191,0.031151757645041443,0.0,0.03284562555986862,0.015087422447828538,0.0,0.006930376372747627,0.0,0.013,0.0065,0.0,0.04126031507876969,0.0,0.04126031507876969,0.025,0.0,0.7624015546691214,0.05542590431738623,0.0,0.0573057305730573,0.050915948275862065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5502495204262878,0.23251243885102646,0.11818551668022782,0.7810159886662619,0.7810159886662619,0.11818551668022782,0.7810159886662619,0.11816148057758796,0.7487325086189414,0.15445962397322996,0.1593691408404103,0.12298955045613155,0.10352100102185342,0.10352100102185342,0.12298955045613155,0.10352100102185342,0.12298955045613155,0.1011130235461772,0.45923359152058707,1.1962008660494271E-5,0.4815012831479897,0.4508,0.4507,0.4652003304419661,0.4506,0.4527638190954774,0.4521372667068031,2.0048115477145148E-4,3.8128646051778696E-5,2.0048115477145148E-4,1.0E-4,1.0092854259184498E-4,2.0048115477145148E-4,1.0659844366272253E-4,2.0048115477145148E-4,2.0012007204322596E-4,2.825570636067866E-5,0.43412668854768843,0.021187276257508648,0.09744833160143171,0.020664206642066422,0.01920146296860713,0.022583025830258303,0.04254454533678067,0.15262790156043785,0.5541103017689907,0.06059458435902291,1.4938165789151462E-5,0.05711525423728814,0.019852331080651806,0.05853624009060023,0.01981640681917529,0.019174720049087282,0.022003474232773594,0.03295231586605234,0.05000851353652307,0.03933949767872529,7.368361389786317E-4,0.8206024467975738,0.9419432577500273
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,0.003225705427327675,5.686865853088324E-4,0.004229008078863709,5.114620258932898E-4,0.00686518827737069,0.002279520518413541,0.3347639484978541,0.23813301599894224,0.6578327957457938,0.0,0.0,0.5802974484922909,0.06630465847384968,0.10078139196801744,0.03429551300371535,0.1383252357816519,0.472219031208118,0.0,0.021126048721318104,0.4071,0.06630465847384968,0.10485334966426807,0.025082114063899673,0.10265087422447829,0.3135162908783171,0.01983153854355475,0.18667296786389415,0.0,0.7073,0.14462430197214957,0.05776444111027757,0.056919716725130715,0.007501875468867217,0.06792452830188679,0.3445034929746266,0.3672905799324946,0.03354725787631272,0.3353786149162862,0.015601560156015602,0.11745689655172413,0.12128712871287128,0.11805570353954013,0.03564453125,0.2894453419493807,0.6080608365019011,0.6224264080313086,0.16473203260064212,0.5825,0.786567316525467,0.8142353627304307,0.004624995819537808,0.617489270386266,0.004043126684636119,0.006596306068601583,0.19162604730564475,0.8406326719106825,0.004891917882677593,0.8289259560618389,0.8534709572960939,0.8534709572960939,0.8289259560618389,0.8429467719085205,0.8307911328045556,0.8426282701277631,0.11116025602511674,0.09904047645307158,0.09599833986776041,0.07329729735268493,0.07329729735268493,0.09599833986776041,0.07289588238413337,0.10083513685225122,0.07063289589263085,0.04565837749694252,0.3211081604823082,0.0,0.763,0.0887,1.0326311441553078E-4,0.0245,6.030150753768844E-4,0.0026088701585390323,0.0966319165998396,0.0691272352918748,0.02044907778668805,0.2759,0.07367783609204683,0.029069767441860465,0.051700245176420426,0.049318364073777064,0.05663398038823294,1.2696199455054812E-4,0.00787790169684939,0.004620866452278381,0.13809028980487242,0.004428044280442804,0.003962206644315757,0.0051660516605166054,0.005936420674312559,0.19229873457029734,0.32223378425251487,0.05500852111342548,2.696969982386904E-4,0.006330508474576271,0.0040385417836616595,0.08437146092865233,0.003934139589100976,0.003988341770210155,0.00506658946149392,0.005328855673865704,0.06116124638174698,0.021965303051736773,0.01544521906705209,0.39868407525444644,0.9235403658670173
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,0.008815884250414957,0.031628442511806236,0.014553620905882697,0.02862088731766049,0.0022896340670808934,0.0024268797857650948,0.01989855637924308,0.19198730662435545,0.6653299625141661,0.0,0.0,0.40118024287078724,0.02486424692769363,0.08675268035616936,0.01086024578450986,0.049156901971992,0.18349607505265175,0.0,0.149095319923178,0.1487,0.02486424692769363,0.11944183198092781,0.001492982979994028,0.0218556119571348,0.40931209575046845,1.0,0.2580340264650284,0.0,0.992,0.3206804740698852,0.015003750937734433,0.1350850486465021,0.0,0.03207547169811321,0.7559806348855912,0.270532883297535,0.009043173862310386,0.22460045662100458,0.0015001500150015003,0.02693965517241379,0.002165841584158416,1.0,4.8828125E-4,0.2942918686052773,0.2536713138994508,0.2552322613578356,0.39065201284267725,0.001,0.8691436153924671,0.32999467505134766,0.0017119159894317918,0.7344420600858368,0.0013477088948787063,0.002638522427440633,0.13313416743412923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770688952303302,0.014892700782315367,0.00213857998289136,0.9976,0.9965,0.924721189591078,0.9951,1.0,0.9984948826008428,0.010425020048115477,0.5581207661315947,0.0,0.4929,1.0092854259184498E-4,0.0,0.0,0.0,0.0,3.0860825775310313E-4,0.007156892063206677,0.033016655542746194,0.0626948389331486,0.03217712177121771,0.03093569033831149,0.03424354243542435,0.058935360092181324,0.12685350516264265,0.5417967395074575,0.0033137663321340656,9.683246837648698E-4,0.004538983050847457,0.031587443073796635,0.03694790486976218,0.03147311671280781,0.03113974535971775,0.03387376954255935,0.06206690034758199,0.028826834667120726,0.038992270991139284,9.068752479737006E-4,0.7172817929474657,0.9627560521415269
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,0.0015815351852431806,8.591667835601065E-5,0.0029457228687257563,8.8141755927683E-5,0.0,0.0,0.9356223175965667,0.3318788840407246,0.5031819370586698,0.3333,0.0,0.18877063719470596,0.07059159759931409,0.0,0.07059159759931409,0.07059159759931409,0.0,0.0,0.0,1.0,0.07059159759931409,0.0289145031823451,0.07106598984771574,0.049915397631133666,0.04309980051985734,0.029320823115470733,0.2169187145557656,0.0,0.3333,0.06719917061332202,0.09752438109527381,0.07325104242504468,0.0,0.14858490566037735,0.26434642738870573,0.5261327605604992,0.07001166861143525,0.021546803652968037,0.07140714071407142,0.07435344827586206,0.11478960396039604,0.022119462143329,0.17431640625,0.12816370490037696,0.0616814533164343,0.33095116556066023,0.0474191158310694,0.38449999999999995,0.20414412575278149,0.09255267895631006,0.005273000902979833,0.21137339055793988,0.004043126684636119,0.005277044854881266,0.049956198477054736,0.8413882567876173,0.01710080695739432,0.7943449959316518,0.9172232341631249,0.9172232341631249,0.7943449959316518,0.8506375227686703,0.8250966036200935,0.8353275197728656,0.08375614293670404,0.06330649608470278,0.07528588917424187,0.05688155133180366,0.05688155133180366,0.07528588917424187,0.05069561089748138,0.08236531346287988,0.04984052272579976,0.037607011822258465,0.18551879231560564,0.0,0.2164,0.0772,0.0014456836018174306,0.0581,0.004522613065326633,0.012542644992976118,0.6333199679230153,0.0031964514940074477,0.529270248596632,0.3248,0.32710940654016957,0.6172814755412991,0.34441957147425645,0.6329190056134723,0.6449869921953172,5.57843927357698E-5,0.009721704958454801,0.0026698015897093624,0.19224108070661589,0.0026568265682656825,0.0021334958854007926,0.0030996309963099633,0.003540794555244617,0.23950003881686205,0.29621921609434626,0.08132929369437607,5.157246329035235E-5,0.004983050847457627,0.0021678438827581283,0.11509060022650057,0.002185633105056098,0.0021475686454977758,0.003039953676896352,0.0026754505216179344,0.05807934616039503,0.014686402860119083,0.021311568327381965,0.8078544258250232,0.9560740497316245
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,0.021217625504995147,0.06524641137139384,0.03791524484498498,0.06585688177252472,7.743531273095964E-4,2.983570351315409E-4,0.022239563012095204,0.994182202829565,0.01595327347223433,0.8,0.0,0.07487378905717014,0.0068591026007430705,0.5904779211339269,0.00400114318376679,0.1014575593026579,0.08791882060118705,0.0,0.9548165369453149,0.9446,0.0068591026007430705,0.034710526891362836,0.003284562555986862,0.004794134235758601,0.7622861633319228,0.19746241603582473,0.09995274102079393,0.171,0.3518,0.6587026695883696,0.010502625656414103,0.025795883248395,0.005251312828207052,0.00990566037735849,0.7159099869112011,0.9565306331185436,0.008168028004667444,0.08461757990867581,0.0036003600360036,0.010775862068965516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013377479014079798,0.0,0.0013477088948787063,0.0013192612137203166,0.0,0.04345920324790662,0.12129447673203161,0.013018714401952807,0.08378870673952642,0.05565674964582069,0.035394629780309196,0.04654928152195912,0.038234695952816755,0.04238491178259988,0.22293624384854105,0.17569207014448,0.18909954444369162,0.21586134763227932,0.15498152901958684,0.19419584361861103,0.13890623002691554,0.20095653615283102,0.12990987247709923,0.8487566245413779,0.0019139213856790834,0.839606501283148,0.8832,0.8486,0.8423172242874845,0.8411,0.8283417085427136,0.83614288581176,0.0,0.8101574713081938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085340633381517E-4,0.003153729160895226,0.09250182027789576,0.04133471885463572,0.08974169741697417,0.08899725693386162,0.09416974169741697,0.20153603997678907,0.08617343373961649,0.5607006590357267,1.893580761219466E-4,0.007798551393506701,0.12582881355932202,0.087387500414427,0.07828425821064554,0.08800815969692555,0.0892774965485504,0.09148812970469021,0.2488346572802383,0.019138430103865147,0.04142285780424132,0.02488238961627841,0.7795826051197697,0.9149961660641911
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,0.05098493626882966,0.3670851451816524,0.071076501297868,0.3746276460514892,0.006189254132668788,9.460101113926906E-5,0.0064377682403433485,1.0,0.0,1.0,0.0,0.0,0.006573306659045442,0.2105033618026531,0.002000571591883395,0.013718205201486137,0.22431552747463143,0.0,0.003942181340341655,0.0039,0.006573306659045442,0.0,0.007166318303971335,0.0029610829103214886,0.0,0.0013860752745495255,0.0,0.0026,0.0013,0.0,0.00900225056264066,0.0,0.00900225056264066,0.004716981132075471,0.0,0.758514881865603,0.011085180863477246,0.0,0.011701170117011701,0.009967672413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764679015478305,0.0,0.766273393002441,0.7623962760574783,0.7623962760574783,0.766273393002441,0.7623962760574783,0.7661175513524506,0.7639424051916447,0.12321155479309918,0.0,0.12321155479309918,0.07407169266214975,0.07407169266214975,0.12321155479309918,0.07407169266214975,0.12321155479309918,0.07407169266214975,0.6564410925397473,0.04035981722050767,0.002780153977758768,0.8992,0.863,0.358942585708385,0.8119,0.5833165829145729,0.6992775436484046,0.5304731355252607,0.02807539304279305,0.0,0.5,0.40946709729511505,0.20709703287890938,0.37266815904487793,0.39855653568564553,0.5381228737242345,0.0238093715221368,3.118871188785273E-4,0.08344836478369032,0.4673825193395682,0.09202952029520295,0.0,0.09490774907749078,0.18344226038267317,0.1857775017467588,0.5676378772112386,0.015432683203938646,0.1623837959518136,0.03792033898305085,0.08403834607188201,0.2354898074745187,0.09063091942299287,0.09203865623561897,0.09612044006948466,0.17079772393808682,0.06860207730291164,0.02833112565748016,0.0940032874227739,0.48925670813200367,0.5243728776426771
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,0.011587485515643106,0.02545003974376958,0.020415901070376528,0.025653448201428498,0.001032470836412795,3.2200728791635815E-4,0.03160358954350371,0.9898188549517387,0.024060674745009152,0.8182,0.0,0.09199754400327466,0.012575021434695625,0.504015991277485,0.007716490425835954,0.13861103172334951,0.10859659199693664,0.0,0.9361164459718994,0.9261,0.012575021434695625,0.02895824675750749,0.008659301283965363,0.008742244782853919,0.6823429849483165,0.18839961616377013,0.09829867674858223,0.1708,0.3026,0.6629909757074527,0.01950487621905476,0.0224204116751605,0.012003000750187547,0.01650943396226415,0.6353271411224828,0.9376086734172037,0.01662777129521587,0.07948059360730594,0.0102010201020102,0.023706896551724133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013377479014079798,0.0,0.0013477088948787063,0.0013192612137203166,0.0,0.3153311342298909,0.38667056905130237,0.04922701383238405,0.7652297105849019,0.7652297105849019,0.04922701383238405,0.5551507791944951,0.09151921903599756,0.11174204015412695,0.27991167551062063,0.23822653578912542,0.21990232661397363,0.21790992166132,0.21790992166132,0.21990232661397363,0.20579062225980488,0.22418432581203093,0.1507050634899125,0.8065633917651855,0.00238043972343836,0.795765611633875,0.8412,0.8109,0.796881453944651,0.8024,0.7844221105527638,0.794099939795304,0.0,0.43123498684561706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.554274920155722E-4,0.23575363853016773,0.049181178326557856,0.07851287380210138,0.04797047970479705,0.046936909478817436,0.05047970479704797,0.14208842995396256,0.10659110317521932,0.5546305931321541,0.051316038629047524,0.0010413954846426989,0.002838983050847458,0.04679833785198727,0.029161947904869766,0.0469182573218709,0.046786316919772974,0.04907353792704111,0.17284978040362622,0.012770304784607526,0.040188274026157746,1.1335940599671258E-4,0.8237894520407114,0.9370139117099354
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,0.1176599542764085,0.042494856688642633,0.21915011520401317,0.043595392164857465,0.0,0.0,0.20074131876706985,0.3302922120851514,0.8702815796356028,0.0,0.0,0.3131736935461864,5.715918833952558E-4,0.17325095402507723,5.715918833952558E-4,0.005144326950557302,0.10859659199693664,0.0,0.9635095522086324,0.955,5.715918833952558E-4,0.03786006430305549,2.9859659599880563E-4,2.820078962210942E-4,0.4107628604243487,0.7582897963535559,0.12263705103969753,0.8,0.8378,0.6198487311797554,0.0015003750937734434,0.06481236349195844,7.501875468867217E-4,9.433962264150945E-4,0.47329411950231026,0.7196481538304184,5.834305717619603E-4,0.09570015220700152,3.0003000300030005E-4,8.081896551724138E-4,3.094059405940594E-4,0.49527990282779627,4.8828125E-4,0.011308562197092083,0.07188846641318124,0.542283477964948,0.127377130155594,0.016249999999999997,0.34020618556701027,0.06397545452240282,0.006511621684893483,0.2644849785407725,0.005390835579514825,0.006596306068601583,0.08778274444619151,0.01740770362852068,0.1942133210686959,0.0010170870626525631,0.047156446063549885,0.025905687107872902,0.007119609438567941,0.022262699858328273,0.013422818791946308,0.016832285540458326,0.11542734130418386,0.44965258630197424,0.06423467520254167,0.18546549919038163,0.0922204139620682,0.0857077357645578,0.07211508287925453,0.09006132177376777,0.060423071395763646,0.8291887484712597,0.009605492954376899,0.17119332763045336,0.9305,0.8788,0.7577447335811648,0.8578,0.7890452261306533,0.8297210515753561,0.02987169206094627,0.007009316099185318,0.018644747393744984,0.0189,0.017157852240613645,0.025461106655974335,0.017162349429698326,0.027465918203688853,0.029817890734440664,0.0039791232266895215,0.0031959256534493797,0.4352876039075299,0.016857175845745295,0.4232472324723247,0.4303565985979884,0.42937269372693726,0.01568750624785207,0.16582563465569444,0.5367672563302116,0.0017989017231584926,0.013871772894669917,0.006305084745762712,0.4165028554202596,0.010475651189127973,0.4151245810869882,0.42828654701641355,0.4213954834973943,0.022666313940756744,0.08200238379022648,0.03912087346802299,0.0018420903474465793,0.4412460162434461,0.615511008872823
